model,i,j,x_center_m,y_center_m,pressure_change_bar,gas_saturation,aqueous_co2_mole_fraction_x1e3,gas_co2_mole_fraction,water_saturation_change_x1e4
Our SW,1,10,75.0,315.0,0.2826576277235784,0.19341120369940823,3.247411744503325,0.2124952899695546,0.05053247097677738
Our SW,2,10,125.0,315.0,0.25978673860426804,0.19427014075514099,3.2468936139115465,0.21251533263351824,0.04652235959426432
Our SW,3,10,175.0,315.0,0.22564968096401913,0.19554696644805442,3.246119127572693,0.21254532791843367,0.04052754429423322
Our SW,4,10,225.0,315.0,0.1860545057315845,0.196972702336378,3.2452160204050156,0.2125800436148685,0.03351063758827433
Our SW,5,10,275.0,315.0,0.14466827234509586,0.19839666133532557,3.244265380235641,0.2126162102949082,0.02603322322819457
Our SW,6,10,325.0,315.0,0.096910342806004,0.19999092562297185,3.243159893290554,0.2126578415647999,0.017409389761802174
Our SW,7,10,375.0,315.0,0.04405933453980647,0.2005814652669053,3.241922022908937,0.2127036455051002,0.007002793472654645
Our SW,8,10,425.0,315.0,-0.013365285199806095,0.20627713391020844,3.240368385638099,0.2127405430358223,2.1471408290230087e-05
Our SW,9,10,475.0,315.0,-0.06208719741136394,0.21045136920194332,3.2392199078887147,0.21278194536839412,-0.014857138127322145
Our SW,10,10,525.0,315.0,-0.1275966750564333,0.21316920446745433,3.237719947009227,0.21283976529289386,-0.028310540505976922
Our SW,11,10,575.0,315.0,-0.19554935830207912,0.2121272624320118,3.236206268647266,0.2129019934563438,-0.0377744025830129
Our SW,12,10,625.0,315.0,-0.2662753139702789,0.20843652822138498,3.2346585041092455,0.2129684501442294,-0.03772955623837504
Our SW,13,10,675.0,315.0,-0.35929129481930655,0.214139414804481,3.2325766036155485,0.21305500458968854,-0.06871319512632978
Our SW,14,10,725.0,315.0,-0.46291330202701314,0.21782541420518836,3.230127906274867,0.21314494386773347,-0.08391280132641343
Our SW,15,10,775.0,315.0,-0.5496258902695701,0.22067078331578543,3.228054183104651,0.2132198500726465,-0.09944041127962766
Our SW,16,10,825.0,315.0,-0.6482429086919855,0.22344444933831506,3.225666535506776,0.21330425980536213,-0.11746866165043834
Our SW,17,10,875.0,315.0,-0.741239290669782,0.22592269695894457,3.2233941452241073,0.21338350774100187,-0.13431540669725517
Our SW,18,10,925.0,315.0,-0.8045277874640989,0.2276494540592906,3.221838653011832,0.21343743961836537,-0.14563097431813388
Our SW,19,10,975.0,315.0,-0.8334376296884977,0.2284752255163261,3.221126029799813,0.2134621240898562,-0.15075281628743054
Our SW,0,11,25.0,345.0,0.21547850262884982,0.19594298976948127,3.2458862541421425,0.2125542841329561,0.03868654475383537
Our SW,1,11,75.0,345.0,0.2072269538775645,0.1962454380644462,3.2456987761382674,0.2125615302012689,0.03722553722707023
Our SW,2,11,125.0,345.0,0.19029380756029488,0.19686674689264166,3.2453133258058915,0.21257639130044556,0.03422688150919728
Our SW,3,11,175.0,345.0,0.1656817384958863,0.19775997429570655,3.2447513703310893,0.21259797003867434,0.029857137024386082
Our SW,4,11,225.0,345.0,0.13613276668008045,0.19880539970909558,3.2440736386729645,0.21262382783094122,0.02458691206810859
Our SW,5,11,275.0,345.0,0.10331093854642846,0.19993682044702604,3.2433165052345423,0.2126524811473534,0.018694076407616
Our SW,6,11,325.0,345.0,0.06584810409210436,0.20120832417548332,3.2424466837054884,0.21268511251182137,0.011902641890493282
Our SW,7,11,375.0,345.0,0.022497613987697288,0.2021098683491734,3.2414336786512874,0.21272283406645937,0.0046475002042078994
Our SW,8,11,425.0,345.0,-0.02845139462327957,0.20360409185982528,3.2401827310225433,0.21276374634174905,-0.004485764168504769
Our SW,9,11,475.0,345.0,-0.08276044838914089,0.20639979080999787,3.2389151884394716,0.2128106821454936,-0.015726247470315702
Our SW,10,11,525.0,345.0,-0.15096263831503132,0.2118222967761783,3.237205368328426,0.21286143215773096,-0.02609440986944822
Our SW,11,11,575.0,345.0,-0.224411498501705,0.21091132501719478,3.2355690750887254,0.21292879873151976,-0.03893188153850091
Our SW,12,11,625.0,345.0,-0.315994952950906,0.20865604060416362,3.233496519237785,0.21301134236945735,-0.048771022016030896
Our SW,13,11,675.0,345.0,-0.43707123479092125,0.21538503607736686,3.2306154155285336,0.2131141900392516,-0.07295204748178352
Our SW,14,11,725.0,345.0,-0.5527678360509836,0.21950912174701193,3.227850544298407,0.2132136511903854,-0.09232962835969971
Our SW,15,11,775.0,345.0,-0.6855126244569887,0.2239544337523775,3.224760500389375,0.21333516300759311,-0.12899523296011628
Our SW,16,11,825.0,345.0,-0.8233100609750208,0.22786823457568844,3.221393339378626,0.2134531925174843,-0.14925920225974942
Our SW,17,11,875.0,345.0,-0.9591187758807485,0.23116703422181803,3.2180160196708725,0.21356767189987647,-0.17366398774182334
Our SW,18,11,925.0,345.0,-1.0429218837796337,0.23340130750605081,3.2159204778115846,0.2136386202809351,-0.18839283259022843
Our SW,19,11,975.0,345.0,-1.075223848640697,0.23438892935652178,3.2151117541317107,0.21366620264098635,-0.19395482959122523
Our SW,0,12,25.0,375.0,0.1561572168640215,0.19811261213559045,3.244533686197964,0.21260634869751582,0.02813482205810125
Our SW,1,12,75.0,375.0,0.14991928429150955,0.19833735400609626,3.2443910941831335,0.21261181529521345,0.027024876261494413
Our SW,2,12,125.0,375.0,0.13746253722725063,0.19878396041725094,3.244105908724868,0.21262272590784698,0.02480609940322398
Our SW,3,12,175.0,375.0,0.119467654707985,0.1994221238369565,3.243692863151773,0.2126384716877448,0.021594568047150764
Our SW,4,12,225.0,375.0,0.09723287723091058,0.2001970259561218,3.2431806280022353,0.21265789828209117,0.01761452379059336
Our SW,5,12,275.0,375.0,0.07147264842886104,0.20107968176240618,3.242584537727844,0.2126803652218038,0.01298224338822096
Our SW,6,12,325.0,375.0,0.04159215648068488,0.20209856885395655,3.241889908136501,0.21270638201976594,0.007557124184542907
Our SW,7,12,375.0,375.0,0.006618017812462524,0.2032878461344271,3.2410739181508905,0.21273680681970916,0.0011351465266928873
Our SW,8,12,425.0,375.0,-0.03607988642615453,0.20366971780471604,3.240078693601704,0.212774044603029,-0.005355341405915981
Our SW,9,12,475.0,375.0,-0.08693506318207457,0.20541504276171643,3.23890169815714,0.21281849444294365,-0.014609854356278928
Our SW,10,12,525.0,375.0,-0.1519282253366094,0.20668712704698927,3.237400020579874,0.21287519459302243,-0.026784631425774696
Our SW,11,12,575.0,375.0,-0.24387958405381815,0.20856361498611947,3.2352812383605105,0.2129555500633075,-0.0438787280499231
Our SW,12,12,625.0,375.0,-0.35881253601649404,0.2137183211131556,3.232476586232497,0.21304738431735504,-0.05749179615022193
Our SW,13,12,675.0,375.0,-0.48650474862970783,0.2178228553762084,3.2294262627048758,0.21315592457677224,-0.08565262107360083
Our SW,14,12,725.0,375.0,-0.6317716507479921,0.22189441578350447,3.2259184186393273,0.21327942990059617,-0.11249922610800933
Our SW,15,12,775.0,375.0,-0.8167403072244059,0.2263370232191419,3.22139134516862,0.2134361836026951,-0.1416561179040654
Our SW,16,12,825.0,375.0,-1.0255413382906373,0.23186635193772812,3.2163324944521334,0.21362099686719055,-0.19266399606396312
Our SW,17,12,875.0,375.0,-1.2340797994470336,0.23662735456152287,3.21105539134138,0.21379566160353036,-0.22389016515367288
Our SW,18,12,925.0,375.0,-1.3405775838929508,0.23971397998915006,3.208350157987271,0.2138858757982202,-0.24143574349155816
Our SW,19,12,975.0,375.0,-1.3666392963575276,0.24088789203986555,3.20769768009557,0.2139089795960894,-0.24539191792474768
Our SW,0,13,25.0,405.0,0.11160838862418011,0.19970585165057392,3.243513538037795,0.2126453842316535,0.020172004914859043
Our SW,1,13,75.0,405.0,0.10697676017065906,0.19986967597329328,3.243407145005339,0.2126494359984638,0.019345156183736556
Our SW,2,13,125.0,405.0,0.09781055786343665,0.20019205296964898,3.2431963182960115,0.21265745053633606,0.01770719676580379
Our SW,3,13,175.0,405.0,0.08449354535379633,0.20065616489116606,3.2428893833688734,0.2126690848349278,0.015324177270265027
Our SW,4,13,225.0,405.0,0.06757302464876137,0.20123853708008133,3.242498316510652,0.2126838509046011,0.012290234115336363
Our SW,5,13,275.0,405.0,0.04719240536044725,0.20193133017258053,3.2420258556295884,0.21270161518635358,0.008624563842929422
Our SW,6,13,325.0,405.0,0.022718023184148596,0.20275772992489557,3.241457048553698,0.21272292683882993,0.0041973228282754516
Our SW,7,13,375.0,405.0,-0.007111434249315411,0.20377112315413876,3.2407631042534697,0.21274889380780976,-0.0012540636413760353
Our SW,8,13,425.0,405.0,-0.044660538864741105,0.20500507247419222,3.2398912268506677,0.2127816101983308,-0.00808686723768881
Our SW,9,13,475.0,405.0,-0.09331450849728844,0.20663288417854114,3.2387665883245784,0.21282407934820133,-0.016932902845684383
Our SW,10,13,525.0,405.0,-0.15921778371923417,0.20873642274128096,3.2372451308824726,0.21288160696043593,-0.028946270924729012
Our SW,11,13,575.0,405.0,-0.2524335792948529,0.21167403468714405,3.2350860928788805,0.21296287442460637,-0.04570541203857692
Our SW,12,13,625.0,405.0,-0.38266246917960045,0.21544392855247668,3.2320306216222727,0.21307555421968621,-0.07218490100258101
Our SW,13,13,675.0,405.0,-0.5334721077741925,0.21955727819254428,3.228320186939583,0.2131975038141908,-0.08988400833725985
Our SW,14,13,725.0,405.0,-0.6974683294708244,0.22370893436239925,3.2243239573754257,0.2133355009560552,-0.12334728065918621
Our SW,15,13,775.0,405.0,-0.9357554552407525,0.228843945062518,3.218380906915515,0.2135324016975943,-0.1699239761738247
Our SW,16,13,825.0,405.0,-1.218528631612554,0.2346787987903492,3.211215897690601,0.21376648091688094,-0.21645315595963943
Our SW,17,13,875.0,405.0,-1.4775539337071646,0.24012218572372251,3.204547623628343,0.213980992018889,-0.2549328204198842
Our SW,18,13,925.0,405.0,-1.7103368242465984,0.24538933832365045,3.198545523831701,0.21417922208877962,-0.3167195318337923
Our SW,19,13,975.0,405.0,-1.7033890355820116,0.2477131048471802,3.1989001779472876,0.2141849628971654,-0.30375277181149407
Our SW,0,14,25.0,435.0,0.07871636890552379,0.20086244104579437,3.2427579245906633,0.21267416954350787,0.014276251744022028
Our SW,1,14,75.0,435.0,0.07528942524472065,0.2009817313993317,3.2426788987094115,0.21267716299627093,0.013663239193606458
Our SW,2,14,125.0,435.0,0.06849844780385868,0.20121696782417273,3.2425221424370747,0.21268309251082843,0.012447548321498081
Our SW,3,14,175.0,435.0,0.058497685718396676,0.20156098038102996,3.2422909446238593,0.21269181943476823,0.010655474188325798
Our SW,4,14,225.0,435.0,0.04540432234653458,0.2020074361168412,3.241987706147504,0.21270323693113585,0.008305899838578767
Our SW,5,14,275.0,435.0,0.028980994955625384,0.20256266433744208,3.241606740370183,0.21271754920520505,0.0053525200302551035
Our SW,6,14,325.0,435.0,0.00837287553419359,0.20325560812514315,3.241128357553853,0.2127355032098393,0.0016341522705576317
Our SW,7,14,375.0,435.0,-0.018006815992310646,0.2041435253682255,3.2405164679075544,0.21275849297949842,-0.003147984215079447
Our SW,8,14,425.0,435.0,-0.05280037154154852,0.20531778256728095,3.2397112458990316,0.21278884415038707,-0.009476385626205897
Our SW,9,14,475.0,435.0,-0.10003203682385012,0.206902429437294,3.2386207188247833,0.21283008660724684,-0.01804536573191129
Our SW,10,14,525.0,435.0,-0.16570140229381622,0.20907450866358382,3.237103451487734,0.2128874128379879,-0.02996015762268822
Our SW,11,14,575.0,435.0,-0.2578742949826047,0.21204395891869038,3.234962929667788,0.21296771919697197,-0.04665659215219442
Our SW,12,14,625.0,435.0,-0.38400652936195584,0.2158921689262286,3.2320035673728045,0.2130771605626059,-0.06945409122158241
Our SW,13,14,675.0,435.0,-0.5449438422220573,0.22032878710568374,3.2281757964581805,0.21321604387396215,-0.09899309276553692
Our SW,14,14,725.0,435.0,-0.7622266573633868,0.22603359394964082,3.2229001854926094,0.21340114213759884,-0.14255129871712513
Our SW,15,14,775.0,435.0,-1.0389301372542363,0.23167964506681282,3.215865982754526,0.21362353181558236,-0.1783151472401212
Our SW,16,14,825.0,435.0,-1.3396997967690845,0.23738926509542954,3.208100452836875,0.2138660036174195,-0.2372911090830765
Our SW,17,14,875.0,435.0,-1.6854970352648813,0.24346704542010192,3.1988945473812183,0.21413755038886473,-0.30767481653470874
Our SW,18,14,925.0,435.0,-2.109006094384579,0.2502989178442866,3.187144187874934,0.21445626912705396,-0.4062544519391198
Our SW,19,14,975.0,435.0,-2.05937607162302,0.25421925390820876,3.1893365328577934,0.21447236021697602,-0.3628087495835264
Our SW,0,15,25.0,465.0,0.05490170222517476,0.20168958842654328,3.2422096005460763,0.2126949917885681,0.010000661861769844
Our SW,1,15,75.0,465.0,0.05234475045466237,0.20177746006160585,3.242150463163516,0.21269722268496669,0.009542734723616553
Our SW,2,15,125.0,465.0,0.04723813589641079,0.20195231179856293,3.242032278898519,0.21270167690434683,0.008627664575877603
Our SW,3,15,175.0,465.0,0.03957116708239168,0.20221357492087103,3.241854679563821,0.21270836211695032,0.007252772089350046
Our SW,4,15,225.0,465.0,0.029198093230964613,0.20256511784746553,3.241614194446279,0.21271740416192086,0.005390593070031535
Our SW,5,15,275.0,465.0,0.015623948345333337,0.20302295118751137,3.2412993965946586,0.21272923533959984,0.0029499284990297525
Our SW,6,15,325.0,465.0,-0.0022134134242646395,0.20362315386610125,3.2408859787840796,0.21274478638515015,-0.0002641021548122069
Our SW,7,15,375.0,465.0,-0.026132828127354384,0.2044289996638454,3.2403324668309454,0.21276565395881125,-0.004584569971238794
Our SW,8,15,425.0,465.0,-0.058978670357570054,0.20553746000810308,3.239573819109906,0.21279433241322904,-0.010529079931653751
Our SW,9,15,475.0,465.0,-0.10491004889197833,0.2070813122435225,3.238513728358201,0.21283445166746429,-0.018846082055268276
Our SW,10,15,525.0,465.0,-0.16965847920602747,0.20923087812552588,3.237016216564004,0.21289096518056888,-0.030584242813214146
Our SW,11,15,575.0,465.0,-0.2604348260040917,0.21216808445843113,3.2349044377238907,0.2129700211240416,-0.047054747367492045
Our SW,12,15,625.0,465.0,-0.3849170323879775,0.21602951783142516,3.231979963581938,0.21307801397914,-0.06962844999228168
Our SW,13,15,675.0,465.0,-0.5508787802439127,0.22089076960639636,3.228028279857055,0.2132212038293042,-0.09964650927551943
Our SW,14,15,725.0,465.0,-0.775532119212998,0.2269467386157737,3.2225823273648047,0.21341344841387905,-0.14015725543087276
Our SW,15,15,775.0,465.0,-1.0840301996221002,0.23374036809784285,3.214910375817339,0.21367341341900156,-0.19712370494406883
Our SW,16,15,825.0,465.0,-1.440262644702889,0.24029950490819219,3.205602206789999,0.21395617667482364,-0.24558185245238118
Our SW,17,15,875.0,465.0,-1.8488562491296363,0.2465126511778059,3.1944792725317472,0.2142659387126729,-0.33985445502862643
Our SW,18,15,925.0,465.0,-2.5479912600280477,0.25741274417339877,3.1740899751545752,0.21474985675712696,-0.7467766789772401
Our SW,19,15,975.0,465.0,-2.275704606105156,0.260594773598309,3.183400527781952,0.21464585868401365,-0.3839188006831973
Our SW,0,16,25.0,495.0,0.03811858459876291,0.20226748366036426,3.2418225752038086,0.21270965668077468,0.006984698769391118
Our SW,1,16,75.0,495.0,0.036169248710809274,0.2023338221827434,3.2417773965983585,0.2127113559889085,0.006635350946138097
Our SW,2,16,125.0,495.0,0.03222913567963056,0.2024675988776667,3.241686051184728,0.21271479034206378,0.00592891280781771
Our SW,3,16,175.0,495.0,0.026174552242746577,0.20267262180358103,3.2415456465080976,0.212720067386918,0.004842698647866683
Our SW,4,16,225.0,495.0,0.01769478686559759,0.2029590433611342,3.241349011464714,0.2127274587046765,0.0033200161465296585
Our SW,5,16,275.0,495.0,0.006124580419005827,0.20334927328197513,3.241080892118893,0.21273754701700023,0.0012397629433891222
Our SW,6,16,325.0,495.0,-0.00974841929860413,0.2038848395338097,3.240713566987876,0.21275139539109622,-0.0016185209590624527
Our SW,7,16,375.0,495.0,-0.03188497191819921,0.20463307215485407,3.240202177054796,0.21277072301437175,-0.0056114023541664615
Our SW,8,16,425.0,495.0,-0.06322739203695021,0.20569275501019946,3.2394790203313466,0.21279810399494256,-0.011274029567298616
Our SW,9,16,475.0,495.0,-0.10792647876846045,0.20719645844464937,3.2384473391344843,0.2128371517109103,-0.01936158250334663
Our SW,10,16,525.0,495.0,-0.17148796415681392,0.2093066472574283,3.2369759800778533,0.212892618347992,-0.030881181335790098
Our SW,11,16,575.0,495.0,-0.2606977163556386,0.21219699336656656,3.2348982073302768,0.2129702874402414,-0.04707127416861412
Our SW,12,16,625.0,495.0,-0.3832518478047345,0.21602252699651095,3.2320164862928653,0.21307659418520902,-0.06931644373062151
Our SW,13,16,675.0,495.0,-0.5479236813236978,0.2209028105557492,3.2280937050915686,0.2132186847478855,-0.09915118388015287
Our SW,14,16,725.0,495.0,-0.7669075335602388,0.22692865068587692,3.2227872006206644,0.21340621529117731,-0.13865485859265725
Our SW,15,16,775.0,495.0,-1.0524400321346148,0.23397586243275548,3.2157127177702303,0.21364797650383482,-0.1897709981571738
Our SW,16,16,825.0,495.0,-1.4025633887865356,0.24150700128027153,3.206792021532424,0.21393951509838915,-0.2519564858326495
Our SW,17,16,875.0,495.0,-1.829059360530246,0.2493264030364024,3.195510096651534,0.21428425010307825,-0.32932899999654763
Our SW,18,16,925.0,495.0,-2.277513739348985,0.25744893307160266,3.1828985483338235,0.21461803831353707,-0.4077460202369654
Our SW,19,16,975.0,495.0,-2.2144942192641923,0.2609640835544782,3.1851926025624313,0.21460408581688456,-0.3795422749306443
Our SW,0,17,25.0,525.0,0.026812401839548722,0.20265452528053873,3.2415615858114797,0.21271953174792654,0.004951911250716812
Our SW,1,17,75.0,525.0,0.02526837107136473,0.20270670295418416,3.2415257529220405,0.21272087697944123,0.0046750873332335185
Our SW,2,17,125.0,525.0,0.022103586535230278,0.2028135408465813,3.2414523099941492,0.21272363441567937,0.004107468852987406
Our SW,3,17,175.0,525.0,0.01712085611378215,0.20298163028246557,3.241336713184565,0.21272797659584936,0.003213300758669879
Our SW,4,17,225.0,525.0,0.009907347448810935,0.20322495607949062,3.2411694891592457,0.21273426517098817,0.0019177431475614348
Our SW,5,17,275.0,525.0,-0.0003096518402323127,0.20356994223836825,3.2409329495196397,0.21274317753954394,8.074818075298751e-05
